date,underlying,commodity_id,rank,member_name,long_position,long_position_change,short_position,short_position_change
2021-07-13,IH,IH,1,国泰君安,6908.0,-387.0,,
2021-07-13,IH,,2,国泰君安,,,11144.0,65.0
2021-07-13,IH,IH,2,海通期货,6819.0,-661.0,,
2021-07-13,IH,,3,上海东证,,,7033.0,-17.0
2021-07-13,IH,IH,3,中信期货,5764.0,-61.0,,
2021-07-13,IH,IH,4,上海东证,3585.0,-97.0,,
2021-07-13,IH,,4,华泰期货,,,5238.0,-78.0
2021-07-13,IH,IH,5,华泰期货,3455.0,-78.0,,
2021-07-13,IH,,5,银河期货,,,4837.0,68.0
2021-07-13,IH,,6,广发期货,,,3375.0,-706.0
2021-07-13,IH,IH,6,银河期货,3166.0,-85.0,,
2021-07-13,IH,IH,7,广发期货,2635.0,-199.0,,
2021-07-13,IH,,7,海通期货,,,3315.0,-912.0
2021-07-13,IH,,8,华闻期货,,,2555.0,-151.0
2021-07-13,IH,IH,8,平安期货,2589.0,75.0,,
2021-07-13,IH,IH,9,华闻期货,2585.0,-141.0,,
2021-07-13,IH,,9,永安期货,,,2308.0,-38.0
2021-07-13,IH,IH,10,中信建投,2319.0,-212.0,,
2021-07-13,IH,,10,兴证期货,,,2245.0,-102.0
2021-07-13,IH,IH,11,兴证期货,2247.0,-138.0,,
2021-07-13,IH,,11,国信期货,,,1648.0,-250.0
2021-07-13,IH,,12,光大期货,,,1600.0,-27.0
2021-07-13,IH,IH,12,天风期货,2100.0,-35.0,,
2021-07-13,IH,,13,中银期货,,,1596.0,461.0
2021-07-13,IH,IH,13,大越期货,1942.0,1005.0,,
2021-07-13,IH,,14,国投安信,,,1459.0,309.0
2021-07-13,IH,IH,14,永安期货,1767.0,-287.0,,
2021-07-13,IH,IH,15,国信期货,1711.0,-203.0,,
2021-07-13,IH,,15,招商期货,,,1157.0,167.0
2021-07-13,IH,IH,16,申银万国,1249.0,102.0,1096.0,-123.0
2021-07-13,IH,,17,中信建投,,,1035.0,97.0
2021-07-13,IH,IH,17,南华期货,1223.0,72.0,,
2021-07-13,IH,IH,18,中银期货,1136.0,-20.0,,
2021-07-13,IH,,18,南华期货,,,937.0,23.0
2021-07-13,IH,IH,19,国富期货,1068.0,-132.0,,
2021-07-13,IH,,19,瑞银期货,,,924.0,468.0
2021-07-13,IH,,20,中粮期货,,,921.0,114.0
2021-07-13,IH,IH,20,光大期货,1028.0,-45.0,,
﻿2021-07-14,IH,,1,中信期货,,,13569.0,825.0
2021-07-14,IH,IH,1,国泰君安,7522.0,614.0,,
2021-07-14,IH,IH,2,中信期货,6332.0,568.0,,
2021-07-14,IH,,2,国泰君安,,,10381.0,-763.0
2021-07-14,IH,,3,上海东证,,,7196.0,163.0
2021-07-14,IH,IH,3,海通期货,5582.0,-1237.0,,
2021-07-14,IH,IH,4,上海东证,3981.0,396.0,,
2021-07-14,IH,,4,华泰期货,,,5201.0,-37.0
2021-07-14,IH,IH,5,广发期货,3678.0,981.0,,
2021-07-14,IH,,5,银河期货,,,4958.0,121.0
2021-07-14,IH,IH,6,华泰期货,3649.0,194.0,,
2021-07-14,IH,,6,海通期货,,,3735.0,420.0
2021-07-14,IH,,7,广发期货,,,3604.0,229.0
2021-07-14,IH,IH,7,银河期货,3108.0,-58.0,,
2021-07-14,IH,IH,8,兴证期货,2480.0,233.0,,
2021-07-14,IH,,8,华闻期货,,,2565.0,10.0
2021-07-14,IH,IH,9,中信建投,2461.0,142.0,,
2021-07-14,IH,,9,永安期货,,,2547.0,239.0
2021-07-14,IH,,10,兴证期货,,,2461.0,216.0
2021-07-14,IH,IH,10,平安期货,2458.0,-131.0,,
2021-07-14,IH,IH,11,华闻期货,2423.0,16.0,,
2021-07-14,IH,,11,国投安信,,,1724.0,265.0
2021-07-14,IH,,12,国信期货,,,1653.0,5.0
2021-07-14,IH,IH,12,永安期货,2002.0,69.0,,
2021-07-14,IH,,13,光大期货,,,1479.0,287.0
2021-07-14,IH,IH,13,大越期货,1951.0,9.0,,
2021-07-14,IH,,14,中银期货,,,1435.0,-161.0
2021-07-14,IH,IH,14,国信期货,1542.0,18.0,,
2021-07-14,IH,IH,15,五矿经易,1466.0,346.0,,
2021-07-14,IH,,15,招商期货,,,1312.0,155.0
2021-07-14,IH,,16,中信建投,,,1193.0,158.0
2021-07-14,IH,IH,16,申银万国,1396.0,147.0,,
2021-07-14,IH,,17,南华期货,,,1156.0,219.0
2021-07-14,IH,IH,17,天风期货,1223.0,788.0,,
2021-07-14,IH,IH,18,中银期货,1168.0,32.0,,
2021-07-14,IH,,18,申银万国,,,1117.0,21.0
2021-07-14,IH,IH,19,国富期货,1115.0,47.0,,
2021-07-14,IH,,19,瑞银期货,,,1066.0,142.0
2021-07-14,IH,,20,中投天琪,,,1010.0,319.0
2021-07-14,IH,IH,20,招商期货,1108.0,99.0,,
﻿2021-07-15,IH,,1,中信期货,,,13744.0,175.0
2021-07-15,IH,IH,1,国泰君安,7430.0,-92.0,,
2021-07-15,IH,IH,2,中信期货,6678.0,346.0,,
2021-07-15,IH,,2,国泰君安,,,10074.0,-307.0
2021-07-15,IH,,3,上海东证,,,7371.0,175.0
2021-07-15,IH,IH,3,海通期货,5031.0,-551.0,,
2021-07-15,IH,IH,4,上海东证,4257.0,276.0,,
2021-07-15,IH,,4,华泰期货,,,5604.0,403.0
2021-07-15,IH,IH,5,华泰期货,3681.0,32.0,,
2021-07-15,IH,,5,银河期货,,,4996.0,38.0
2021-07-15,IH,,6,广发期货,,,3793.0,189.0
2021-07-15,IH,IH,6,银河期货,3132.0,24.0,,
2021-07-15,IH,IH,7,中信建投,2891.0,162.0,,
2021-07-15,IH,,7,海通期货,,,3689.0,-46.0
2021-07-15,IH,IH,8,广发期货,2506.0,223.0,,
2021-07-15,IH,,8,永安期货,,,2549.0,2.0
2021-07-15,IH,IH,9,兴证期货,2422.0,-58.0,2248.0,-213.0
2021-07-15,IH,,10,华闻期货,,,2180.0,-385.0
2021-07-15,IH,IH,10,天风期货,2191.0,474.0,,
2021-07-15,IH,,11,国投安信,,,2002.0,278.0
2021-07-15,IH,IH,11,平安期货,2136.0,198.0,,
2021-07-15,IH,,12,中银期货,,,1593.0,1110.0
2021-07-15,IH,IH,12,华闻期货,2046.0,-377.0,,
2021-07-15,IH,IH,13,国信期货,1746.0,-34.0,,
2021-07-15,IH,,13,瑞银期货,,,1583.0,372.0
2021-07-15,IH,,14,光大期货,,,1484.0,5.0
2021-07-15,IH,IH,14,永安期货,1653.0,134.0,,
2021-07-15,IH,,15,中信建投,,,1402.0,209.0
2021-07-15,IH,IH,15,大越期货,1438.0,-1.0,,
2021-07-15,IH,,16,招商期货,,,1304.0,-8.0
2021-07-15,IH,IH,16,申银万国,1295.0,-101.0,,
2021-07-15,IH,,17,国信期货,,,1259.0,-70.0
2021-07-15,IH,IH,17,国富期货,1218.0,-104.0,,
2021-07-15,IH,IH,18,中银期货,1152.0,-16.0,,
2021-07-15,IH,,18,南华期货,,,1091.0,-65.0
2021-07-15,IH,,19,中粮期货,,,967.0,62.0
2021-07-15,IH,IH,19,五矿经易,1149.0,269.0,,
2021-07-15,IH,IH,20,中融汇信,1095.0,885.0,,
2021-07-15,IH,,20,申银万国,,,817.0,-300.0
﻿2021-07-16,IH,,1,中信期货,,,12773.0,-971.0
2021-07-16,IH,IH,1,国泰君安,6523.0,-907.0,,
2021-07-16,IH,IH,2,中信期货,5724.0,-954.0,,
2021-07-16,IH,,2,国泰君安,,,8901.0,-1173.0
2021-07-16,IH,,3,上海东证,,,6576.0,64.0
2021-07-16,IH,IH,3,海通期货,4899.0,561.0,,
2021-07-16,IH,IH,4,上海东证,3336.0,182.0,,
2021-07-16,IH,,4,银河期货,,,4966.0,392.0
2021-07-16,IH,,5,华泰期货,,,4854.0,-750.0
2021-07-16,IH,IH,5,广发期货,2909.0,188.0,,
2021-07-16,IH,IH,6,华泰期货,2879.0,-624.0,,
2021-07-16,IH,,6,海通期货,,,3423.0,421.0
2021-07-16,IH,,7,广发期货,,,3229.0,-564.0
2021-07-16,IH,IH,7,银河期货,2816.0,422.0,,
2021-07-16,IH,IH,8,华闻期货,2510.0,584.0,,
2021-07-16,IH,,8,永安期货,,,2630.0,81.0
2021-07-16,IH,IH,9,兴证期货,2136.0,-286.0,,
2021-07-16,IH,,9,华闻期货,,,2501.0,632.0
2021-07-16,IH,,10,兴证期货,,,1965.0,116.0
2021-07-16,IH,IH,10,平安期货,2074.0,-62.0,,
2021-07-16,IH,IH,11,中信建投,2046.0,78.0,,
2021-07-16,IH,,11,国投安信,,,1628.0,43.0
2021-07-16,IH,IH,12,天风期货,1817.0,206.0,,
2021-07-16,IH,,12,瑞银期货,,,1583.0,0.0
2021-07-16,IH,,13,中银期货,,,1575.0,-18.0
2021-07-16,IH,IH,13,永安期货,1800.0,-107.0,,
2021-07-16,IH,IH,14,国信期货,1674.0,277.0,,
2021-07-16,IH,,14,招商期货,,,1523.0,219.0
2021-07-16,IH,,15,中信建投,,,1361.0,-41.0
2021-07-16,IH,IH,15,招商期货,1546.0,389.0,,
2021-07-16,IH,,16,国信期货,,,1305.0,209.0
2021-07-16,IH,IH,16,大越期货,1451.0,13.0,,
2021-07-16,IH,IH,17,申银万国,1282.0,474.0,1157.0,404.0
2021-07-16,IH,IH,18,中银期货,1194.0,42.0,,
2021-07-16,IH,,18,光大期货,,,963.0,-521.0
2021-07-16,IH,,19,中粮期货,,,956.0,-38.0
2021-07-16,IH,IH,19,中融汇信,1122.0,27.0,,
2021-07-16,IH,,20,中投天琪,,,844.0,588.0
2021-07-16,IH,IH,20,国投安信,909.0,76.0,,
﻿2021-07-19,IH,,1,中信期货,,,13606.0,833.0
2021-07-19,IH,IH,1,国泰君安,7013.0,490.0,,
2021-07-19,IH,IH,2,中信期货,6400.0,676.0,,
2021-07-19,IH,,2,国泰君安,,,9309.0,408.0
2021-07-19,IH,,3,上海东证,,,7043.0,467.0
2021-07-19,IH,IH,3,海通期货,5456.0,557.0,,
2021-07-19,IH,IH,4,上海东证,3942.0,606.0,,
2021-07-19,IH,,4,银河期货,,,6020.0,1054.0
2021-07-19,IH,,5,华泰期货,,,5175.0,321.0
2021-07-19,IH,IH,5,银河期货,3242.0,239.0,,
2021-07-19,IH,IH,6,华泰期货,3204.0,325.0,,
2021-07-19,IH,,6,海通期货,,,4273.0,850.0
2021-07-19,IH,IH,7,广发期货,3027.0,118.0,3183.0,-46.0
2021-07-19,IH,IH,8,华闻期货,2608.0,98.0,,
2021-07-19,IH,,8,永安期货,,,2719.0,89.0
2021-07-19,IH,IH,9,兴证期货,2448.0,312.0,,
2021-07-19,IH,,9,华闻期货,,,2592.0,91.0
2021-07-19,IH,,10,兴证期货,,,2475.0,303.0
2021-07-19,IH,IH,10,永安期货,1952.0,152.0,,
2021-07-19,IH,,11,中银期货,,,1843.0,268.0
2021-07-19,IH,IH,11,国信期货,1871.0,197.0,,
2021-07-19,IH,,12,国投安信,,,1755.0,127.0
2021-07-19,IH,IH,12,平安期货,1856.0,-22.0,,
2021-07-19,IH,IH,13,中信建投,1829.0,-217.0,,
2021-07-19,IH,,13,国信期货,,,1572.0,267.0
2021-07-19,IH,IH,14,天风期货,1704.0,-113.0,,
2021-07-19,IH,,14,瑞银期货,,,1572.0,-11.0
2021-07-19,IH,IH,15,南华期货,1644.0,415.0,,
2021-07-19,IH,,15,招商期货,,,1462.0,-61.0
